"transaction_id","merchant_id","user_id","bin","mid","transaction_date","transaction_amount","device_id","has_cbk","during_weekend","during_night","user_nb_tx_1Day_window","user_nb_tx_7Day_window","user_nb_tx_30Day_window","user_avg_amount_1Day_window","user_avg_amount_7Day_window","user_avg_amount_30Day_window","merchant_nb_tx_1day_window","merchant_nb_tx_7day_window","merchant_nb_tx_30day_window","merchant_risk_1day_window","merchant_risk_7day_window","merchant_risk_30day_window"
"21323354","45827","99153","493103","1793","2019-11-08 18:45:43 UTC","59000","","false","0","0","0","1","1","0","59000","59000","2","3","4","0.0","0.0","0.0"
"21323356","91828","12681","528392","7205","2019-11-08 18:29:40 UTC","55000","","false","0","0","0","1","1","0","55000","55000","1","1","1","0.0","0.0","0.0"
"21323357","86197","89319","410863","7660","2019-11-08 18:08:46 UTC","202900","","false","0","0","0","1","1","0","202900","202900","1","1","2","0.0","0.0","0.0"
"21323360","24454","38839","522027","4024","2019-11-08 16:48:20 UTC","22100","","false","0","0","0","2","2","0","25600","25600","2","2","2","0.0","0.0","0.0"
"21323362","4039","62592","544731","8173","2019-11-08 16:24:54 UTC","25900","","false","0","0","0","1","1","0","25900","25900","1","1","3","0.0","0.0","0.0"
"21323368","82113","95163","458919","7184","2019-11-08 15:19:50 UTC","162000","","false","0","0","0","2","2","0","83500","83500","2","2","3","0.0","0.0","0.0"
"21323365","36411","88055","550209","3874","2019-11-08 15:47:44 UTC","67900","","false","0","0","0","1","1","0","67900","67900","1","2","6","0.0","0.0","0.0"
"21323366","53732","71824","404024","4561","2019-11-08 15:26:16 UTC","79500","","false","0","0","0","1","1","0","79500","79500","1","1","2","0.0","0.0","0.0"
"21323367","33790","24223","411049","2505","2019-11-08 15:24:09 UTC","259000","","false","0","0","0","1","1","0","259000","259000","1","1","1","0.0","0.0","0.0"
"21323341","77130","42677","515601","8618","2019-11-08 20:41:36 UTC","30100","","true","0","0","0","4","5","0","15600","12680","10","13","14","1.0","1.0","0.92857"
"21323343","77130","42677","515601","8618","2019-11-08 20:37:19 UTC","1000","","true","0","0","0","4","5","0","15600","12680","10","13","14","1.0","1.0","0.92857"
"21323371","3597","71270","498442","4022","2019-11-08 14:35:28 UTC","51800","","false","0","0","0","1","1","0","51800","51800","1","1","1","0.0","0.0","0.0"
"21323374","71193","68418","558763","5541","2019-11-08 13:10:16 UTC","19700","","false","0","0","0","1","1","0","19700","19700","1","1","1","0.0","0.0","0.0"
"21323375","32690","59735","516292","5685","2019-11-08 13:04:57 UTC","40100","","false","0","0","0","1","1","0","40100","40100","1","1","1","0.0","0.0","0.0"
"21323376","57903","49052","650914","7919","2019-11-08 13:04:00 UTC","130500","","false","0","0","0","1","1","0","130500","130500","1","2","2","0.0","0.0","0.0"
"21323329","77130","75710","554482","7640","2019-11-08 23:12:00 UTC","25400","","true","0","0","0","7","10","0","40371","56090","10","13","14","1.0","1.0","0.92857"
"21323414","25103","63711","548573","6203","2019-11-07 17:46:41 UTC","58800","","false","0","0","0","1","1","0","58800","58800","0","0","0","0.0","0.0","0.0"
"21323415","70899","69973","406655","3848","2019-11-07 17:12:11 UTC","250700","","true","0","0","0","1","1","0","250700","250700","0","0","0","0.0","0.0","0.0"
"21323422","62746","71326","549167","8585","2019-11-07 15:06:05 UTC","25900","","false","0","0","0","1","1","0","25900","25900","0","0","0","0.0","0.0","0.0"
"21323378","24454","38839","525320","8629","2019-11-08 12:27:49 UTC","29100","","false","0","0","0","2","2","0","25600","25600","2","2","2","0.0","0.0","0.0"
"21323419","20465","775","459380","9346","2019-11-07 16:03:51 UTC","145200","","false","0","0","0","1","1","0","145200","145200","0","1","1","0.0","0.0","0.0"
"21323420","82613","14870","498442","8940","2019-11-07 15:56:25 UTC","153700","","false","0","0","0","2","2","0","159000","159000","0","2","3","0.0","0.0","0.0"
"21323381","33192","92818","516292","2420","2019-11-08 10:48:27 UTC","26700","","false","0","0","0","1","1","0","26700","26700","1","3","9","0.0","0.0","0.0"
"21323425","828","42525","522590","4125","2019-11-07 12:20:38 UTC","42500","","false","0","0","0","1","1","0","42500","42500","0","0","4","0.0","0.0","0.0"
"21323424","79530","41827","544731","1331","2019-11-07 14:44:10 UTC","22700","","false","0","0","0","1","1","0","22700","22700","0","1","3","0.0","0.0","0.0"
"21323426","12339","75386","536518","9118","2019-11-07 02:59:31 UTC","34700","","false","0","1","0","1","1","0","34700","34700","0","0","0","0.0","0.0","0.0"
"21323429","13371","86059","523284","9315","2019-11-06 20:13:28 UTC","161700","","false","0","0","0","1","1","0","161700","161700","0","0","0","0.0","0.0","0.0"
"21323387","991","27183","518814","9293","2019-11-08 00:03:23 UTC","1600","","false","0","1","0","2","2","0","86000","86000","2","2","2","0.0","0.0","0.0"
"21323434","77262","57564","410715","6115","2019-11-06 14:31:16 UTC","2000","","false","0","0","0","1","1","0","2000","2000","0","0","0","0.0","0.0","0.0"
"21323431","57964","41964","525664","2259","2019-11-06 17:06:31 UTC","16900","","false","0","0","0","1","1","0","16900","16900","0","0","2","0.0","0.0","0.0"
"21323383","79698","55620","520132","6959","2019-11-08 01:42:46 UTC","20800","","false","0","1","0","1","1","0","20800","20800","4","14","21","0.0","0.0","0.0"
"21323432","92835","37125","535081","9861","2019-11-06 15:03:01 UTC","30100","","false","0","0","0","1","1","0","30100","30100","0","0","1","0.0","0.0","0.0"
"21323441","32076","23575","606282","9523","2019-11-05 23:24:17 UTC","38000","","false","0","0","0","1","1","0","38000","38000","0","0","0","0.0","0.0","0.0"
"21323437","77570","75889","406168","2582","2019-11-06 12:35:58 UTC","334900","","true","0","0","1","2","2","172600","253750","253750","0","0","0","0.0","0.0","0.0"
"21323384","79698","85801","550209","2179","2019-11-08 01:14:00 UTC","30700","","false","0","1","0","1","1","0","30700","30700","4","14","21","0.0","0.0","0.0"
"21323439","17763","14207","539090","9284","2019-11-06 02:51:38 UTC","27100","","false","0","1","0","1","1","0","27100","27100","0","1","1","0.0","0.0","0.0"
"21323385","21945","32313","549622","4922","2019-11-08 00:44:53 UTC","1500","","false","0","1","0","1","1","0","1500","1500","1","1","1","0.0","0.0","0.0"
"21323390","13720","32445","485464","8653","2019-11-07 22:33:28 UTC","26700","","false","0","0","0","1","1","0","26700","26700","0","1","2","0.0","0.0","0.0"
"21323447","49205","91822","498401","7890","2019-11-05 16:39:46 UTC","38300","","false","0","0","0","1","1","0","38300","38300","2","7","68","0.0","0.0","0.0"
"21323389","17348","63042","539090","9392","2019-11-07 23:08:54 UTC","325800","","false","0","0","0","1","1","0","325800","325800","1","3","5","0.0","0.0","0.0"
"21323449","53871","10054","550209","6719","2019-11-05 15:40:59 UTC","41800","","false","0","0","0","1","1","0","41800","41800","0","0","0","0.0","0.0","0.0"
"21323392","53593","167","550209","6809","2019-11-07 22:02:33 UTC","7500","","false","0","0","0","1","1","0","7500","7500","0","0","0","0.0","0.0","0.0"
"21323448","41438","12895","514868","3465","2019-11-05 16:26:29 UTC","150000","","false","0","0","0","1","1","0","150000","150000","0","0","1","0.0","0.0","0.0"
"21323397","30727","15146","406168","1588","2019-11-07 21:17:41 UTC","167600","","false","0","0","0","1","1","0","167600","167600","0","0","0","0.0","0.0","0.0"
"21323451","79698","66600","530994","4709","2019-11-05 15:32:32 UTC","23300","","false","0","0","0","1","1","0","23300","23300","4","14","21","0.0","0.0","0.0"
"21323395","51809","8418","444458","7801","2019-11-07 21:44:31 UTC","58400","","false","0","0","0","1","1","0","58400","58400","0","0","0","0.0","0.0","0.0"
"21323396","51809","52047","528860","5645","2019-11-07 21:19:57 UTC","46900","","false","0","0","0","1","1","0","46900","46900","0","0","0","0.0","0.0","0.0"
"21323401","53303","91699","544731","1490","2019-11-07 19:28:32 UTC","13200","","false","0","0","0","1","1","0","13200","13200","0","0","0","0.0","0.0","0.0"
"21323402","54702","41381","412793","7016","2019-11-07 19:08:59 UTC","7500","","false","0","0","0","1","1","0","7500","7500","0","0","0","0.0","0.0","0.0"
"21323403","93881","51595","444456","6401","2019-11-07 18:59:30 UTC","36600","","false","0","0","0","1","1","0","36600","36600","0","3","9","0.0","0.0","0.0"
"21323404","51474","34705","530994","6344","2019-11-07 18:59:13 UTC","92900","","false","0","0","0","1","1","0","92900","92900","0","0","0","0.0","0.0","0.0"
"21323407","87938","31162","539090","2011","2019-11-07 18:36:44 UTC","10000","","false","0","0","0","1","1","0","10000","10000","0","0","0","0.0","0.0","0.0"
"21323410","28279","54743","552640","2922","2019-11-07 18:32:06 UTC","137800","","false","0","0","0","1","1","0","137800","137800","0","0","0","0.0","0.0","0.0"
"21323408","72355","33720","422061","1910","2019-11-07 18:35:44 UTC","33600","","false","0","0","0","1","1","0","33600","33600","0","2","3","0.0","0.0","0.0"
"21323453","40983","73114","541465","3050","2019-11-05 14:26:58 UTC","20500","","false","0","0","0","1","1","0","20500","20500","0","0","0","0.0","0.0","0.0"
"21323456","88242","34426","544731","3209","2019-11-05 13:14:10 UTC","18900","","false","0","0","0","1","1","0","18900","18900","0","6","8","0.0","0.0","0.0"
"21323442","30121","40779","520132","7705","2019-11-05 21:43:55 UTC","186600","","false","0","0","0","4","6","0","279675","289333","0","0","1","0.0","0.0","0.0"
"21323457","17348","63416","428267","2028","2019-11-05 12:42:48 UTC","227400","","false","0","0","0","1","1","0","227400","227400","1","3","5","0.0","0.0","0.0"
"21323413","25653","62660","650495","2070","2019-11-07 18:05:06 UTC","13800","","false","0","0","0","1","1","0","13800","13800","0","0","0","0.0","0.0","0.0"
"21323464","38109","19891","550209","3172","2019-11-05 00:50:07 UTC","57700","","false","0","1","0","1","1","0","57700","57700","0","1","2","0.0","0.0","0.0"
"21322705","14487","47981","455181","2111","2019-11-19 18:30:41 UTC","28400","388856","false","0","0","0","0","1","0","0","28400","0","0","1","0.0","0.0","0.0"
"21323497","26981","96512","547408","7833","2019-11-04 15:51:33 UTC","29100","","false","0","0","0","2","2","0","38550","38550","1","6","12","0.0","0.0","0.0"
"21323468","23159","42774","453211","7234","2019-11-04 22:39:19 UTC","68700","","false","0","0","0","1","1","0","68700","68700","0","0","0","0.0","0.0","0.0"
"21323465","9842","37176","230744","9009","2019-11-05 00:40:05 UTC","13100","","false","0","1","0","1","1","0","13100","13100","0","0","4","0.0","0.0","0.0"
"21323471","75670","81805","515590","1935","2019-11-04 21:06:21 UTC","56600","","false","0","0","0","1","1","0","56600","56600","0","0","0","0.0","0.0","0.0"
"21323470","93711","72941","522840","8660","2019-11-04 21:21:45 UTC","226700","","false","0","0","0","1","1","0","226700","226700","0","1","4","0.0","0.0","0.0"
"21323459","30121","40779","520132","7705","2019-11-05 11:51:43 UTC","319700","","false","0","0","0","4","6","0","279675","289333","0","0","1","0.0","0.0","0.0"
"21323461","30121","40779","520132","7705","2019-11-05 11:46:41 UTC","301300","","false","0","0","0","4","6","0","279675","289333","0","0","1","0.0","0.0","0.0"
"21323488","47605","64435","458919","5666","2019-11-04 17:02:57 UTC","101400","","false","0","0","0","2","2","0","151650","151650","0","0","2","0.0","0.0","0.0"
"21323478","42333","52740","459315","6120","2019-11-04 18:50:17 UTC","80900","","false","0","0","0","1","1","0","80900","80900","0","0","0","0.0","0.0","0.0"
"21323476","29931","2361","550209","4149","2019-11-04 19:18:36 UTC","4500","","false","0","0","0","1","1","0","4500","4500","1","4","11","0.0","0.0","0.0"
"21323479","85032","58248","547408","8925","2019-11-04 18:44:30 UTC","42700","","false","0","0","0","1","1","0","42700","42700","0","0","1","0.0","0.0","0.0"
"21323484","50537","65182","482425","1116","2019-11-04 17:40:30 UTC","92700","","false","0","0","0","1","1","0","92700","92700","0","0","0","0.0","0.0","0.0"
"21323482","25671","72132","516376","4270","2019-11-04 17:45:40 UTC","107300","","false","0","0","0","2","2","0","107750","107750","0","0","0","0.0","0.0","0.0"
"21323485","1356","31672","530780","2598","2019-11-04 17:28:13 UTC","17300","","false","0","0","0","1","1","0","17300","17300","0","2","5","0.0","0.0","0.0"
"21323487","41525","10778","524314","2695","2019-11-04 17:17:12 UTC","106300","","false","0","0","0","1","1","0","106300","106300","0","0","0","0.0","0.0","0.0"
"21323491","36929","19160","523421","4915","2019-11-04 16:31:43 UTC","67700","","false","0","0","0","1","1","0","67700","67700","0","10","12","0.0","0.0","0.0"
"21323495","51052","77201","421847","2760","2019-11-04 16:02:46 UTC","128400","","false","0","0","0","1","1","0","128400","128400","0","0","0","0.0","0.0","0.0"
"21323492","49205","42427","525663","5543","2019-11-04 16:29:09 UTC","36100","","false","0","0","0","1","1","0","36100","36100","2","7","68","0.0","0.0","0.0"
"21323494","6112","75029","545430","8025","2019-11-04 16:05:13 UTC","17400","","false","0","0","0","1","1","0","17400","17400","2","3","7","0.0","0.0","0.0"
"21323505","70701","28412","516292","8378","2019-11-04 13:22:33 UTC","26700","","false","0","0","0","1","1","0","26700","26700","0","0","0","0.0","0.0","0.0"
"21323503","49205","65249","421962","8053","2019-11-04 14:23:12 UTC","30000","","false","0","0","0","1","1","0","30000","30000","2","7","68","0.0","0.0","0.0"
"21323501","76725","16781","546056","2924","2019-11-04 14:54:49 UTC","48900","","false","0","0","0","2","2","0","49550","49550","1","4","10","0.0","0.0","0.0"
"21323500","76725","16781","546056","2924","2019-11-04 14:55:21 UTC","50200","","true","0","0","0","2","2","0","49550","49550","1","4","10","0.0","0.0","0.0"
"21323510","75684","89825","410863","7921","2019-11-04 11:28:09 UTC","136700","","false","0","0","0","1","1","0","136700","136700","0","0","0","0.0","0.0","0.0"
"21323509","99333","85794","230650","5127","2019-11-04 12:31:10 UTC","17800","","false","0","0","0","1","1","0","17800","17800","0","1","1","0.0","0.0","0.0"
"21323507","62052","18227","550209","3098","2019-11-04 13:15:50 UTC","99900","","true","0","0","0","4","4","0","97400","97400","0","3","5","0.0","0.0","0.0"
"21323511","32901","62541","511781","250","2019-11-04 11:22:22 UTC","6500","","false","0","0","0","3","3","0","5233","5233","0","0","0","0.0","0.0","0.0"
"21323516","94513","81105","552937","3636","2019-11-03 23:18:38 UTC","70900","","false","1","0","0","1","1","0","70900","70900","0","0","0","0.0","0.0","0.0"
"21323514","91013","72498","515601","2730","2019-11-04 10:25:35 UTC","66100","","false","0","0","0","1","1","0","66100","66100","0","1","5","0.0","0.0","0.0"
"21323515","71701","20036","453211","3232","2019-11-03 23:44:32 UTC","57700","","false","1","0","0","1","1","0","57700","57700","0","1","2","0.0","0.0","0.0"
"21323519","70838","47887","536492","9034","2019-11-03 21:26:27 UTC","25300","","false","1","0","0","1","1","0","25300","25300","0","0","0","0.0","0.0","0.0"
"21323524","10697","58698","476993","1150","2019-11-03 20:10:17 UTC","156400","","false","1","0","0","1","1","0","156400","156400","0","0","0","0.0","0.0","0.0"
"21323523","17348","15648","548724","3775","2019-11-03 20:14:28 UTC","216700","","false","1","0","0","1","1","0","216700","216700","1","3","5","0.0","0.0","0.0"
"21323521","4039","266","482425","1320","2019-11-03 20:25:23 UTC","23500","","false","1","0","0","2","2","0","32600","32600","1","1","3","0.0","0.0","0.0"
"21323533","8942","24027","406669","8126","2019-11-03 17:02:15 UTC","207900","","true","1","0","0","1","1","0","207900","207900","0","0","0","0.0","0.0","0.0"
"21323528","57903","39273","515590","9873","2019-11-03 19:20:00 UTC","61300","","false","1","0","0","1","2","0","61300","49700","1","2","2","0.0","0.0","0.0"
"21323531","57964","50105","606282","4832","2019-11-03 18:25:07 UTC","200","","false","1","0","0","2","2","0","200","200","0","0","2","0.0","0.0","0.0"
"21323536","26981","22392","531705","1910","2019-11-03 16:28:38 UTC","8800","","false","1","0","0","1","1","0","8800","8800","1","6","12","0.0","0.0","0.0"
"21323534","59324","56052","523421","2491","2019-11-03 16:54:57 UTC","7800","","false","1","0","0","1","1","0","7800","7800","0","0","7","0.0","0.0","0.0"
"21323538","8942","76819","552289","8870","2019-11-03 16:10:00 UTC","103800","","true","1","0","0","4","4","0","154350","154350","0","0","0","0.0","0.0","0.0"
"21323496","1356","58799","406655","6485","2019-11-04 15:57:26 UTC","9300","","false","0","0","0","1","2","0","9300","14600","0","2","5","0.0","0.0","0.0"
"21322711","39028","36325","514945","8797","2019-11-19 17:59:09 UTC","81500","270279","false","0","0","0","0","1","0","0","81500","0","0","1","0.0","0.0","0.0"
"21323542","48645","65386","650907","6491","2019-11-03 15:20:14 UTC","402600","","false","1","0","0","1","1","0","402600","402600","0","0","0","0.0","0.0","0.0"
"21320402","54075","64367","650487","6116","2019-12-01 21:30:53 UTC","5500","860232","false","1","0","0","0","1","0","0","5500","0","0","1","0.0","0.0","0.0"
"21320420","58185","47303","412793","3067","2019-12-01 19:36:09 UTC","112600","381052","false","1","0","0","0","1","0","0","112600","0","0","1","0.0","0.0","0.0"
"21320440","8377","37462","485464","6620","2019-12-01 18:33:36 UTC","24700","948123","false","1","0","0","0","1","0","0","24700","0","0","1","0.0","0.0","0.0"
"21320469","35140","65457","524703","6510","2019-12-01 15:56:08 UTC","23600","680238","false","1","0","0","0","1","0","0","23600","0","0","4","0.0","0.0","0.0"
"21320474","92089","86071","412177","4136","2019-12-01 15:32:52 UTC","61400","367575","false","1","0","0","0","1","0","0","61400","0","0","8","0.0","0.0","0.0"
"21320449","3097","69321","485464","4340","2019-12-01 17:31:28 UTC","19900","332900","false","1","0","0","0","2","0","0","30600","0","0","2","0.0","0.0","0.0"
"21320481","88252","16064","514945","9585","2019-12-01 14:56:42 UTC","79600","673627","false","1","0","0","0","1","0","0","79600","0","0","2","0.0","0.0","0.0"
"21320501","41916","56854","410863","7655","2019-12-01 13:50:59 UTC","27200","590451","false","1","0","0","0","1","0","0","27200","0","0","1","0.0","0.0","0.0"
"21320520","54483","46987","539091","3500","2019-12-01 11:56:43 UTC","1000","190910","false","1","0","0","0","1","0","0","1000","0","0","1","0.0","0.0","0.0"
"21320549","46666","2402","550209","1795","2019-12-01 00:01:21 UTC","22300","892789","false","1","1","0","0","1","0","0","22300","0","0","2","0.0","0.0","0.0"
"21320550","72376","67650","482425","5125","2019-11-30 23:45:26 UTC","19200","245189","false","1","0","0","0","1","0","0","19200","0","0","1","0.0","0.0","0.0"
"21323544","50653","66117","422053","4055","2019-11-03 13:42:37 UTC","62000","","false","1","0","0","1","1","0","62000","62000","0","1","2","0.0","0.0","0.0"
"21320411","56107","81152","650516","7004","2019-12-01 20:36:55 UTC","3200","486","true","1","0","0","0","4","0","0","22925","0","0","5","0.0","0.0","0.8"
"21323547","19812","29880","536380","5215","2019-11-03 01:04:17 UTC","104300","","false","1","1","0","1","1","0","104300","104300","0","0","0","0.0","0.0","0.0"
"21323546","71701","85483","458919","6731","2019-11-03 12:57:38 UTC","49100","","false","1","0","0","1","1","0","49100","49100","0","1","2","0.0","0.0","0.0"
"21323552","60381","14506","550209","3561","2019-11-02 19:26:53 UTC","4000","","false","1","0","1","1","1","4000","4000","4000","0","0","0","0.0","0.0","0.0"
"21323550","95499","19244","498406","8674","2019-11-02 21:56:54 UTC","231300","","false","1","0","1","1","1","231300","231300","231300","0","3","3","0.0","0.0","0.0"
"21323554","41354","19820","606282","6581","2019-11-02 18:07:03 UTC","23400","","true","1","0","3","3","3","276433","276433","276433","0","0","0","0.0","0.0","0.0"
"21323553","15858","23285","650907","1034","2019-11-02 18:56:58 UTC","212400","","false","1","0","1","1","1","212400","212400","212400","0","0","1","0.0","0.0","0.0"
"21323555","41354","19820","606282","6581","2019-11-02 18:04:22 UTC","402800","","true","1","0","3","3","3","276433","276433","276433","0","0","0","0.0","0.0","0.0"
"21323559","85032","6868","552693","3790","2019-11-02 17:00:26 UTC","17000","","false","1","0","1","1","1","17000","17000","17000","0","0","1","0.0","0.0","0.0"
"21323558","16266","9790","415944","6598","2019-11-02 17:06:52 UTC","55900","","false","1","0","1","1","1","55900","55900","55900","0","1","1","0.0","0.0","0.0"
"21323565","12729","73391","512363","3915","2019-11-02 15:35:54 UTC","405400","","false","1","0","1","1","1","405400","405400","405400","0","0","0","0.0","0.0","0.0"
"21323561","17348","63398","455183","2351","2019-11-02 16:55:19 UTC","56800","","false","1","0","1","1","1","56800","56800","56800","1","3","5","0.0","0.0","0.0"
"21323564","62052","69750","459383","9805","2019-11-02 16:08:15 UTC","308400","","false","1","0","1","1","1","308400","308400","308400","0","3","5","0.0","0.0","0.0"
"21323573","31030","69106","544315","3169","2019-11-02 01:27:23 UTC","38400","","false","1","1","1","1","1","38400","38400","38400","0","0","0","0.0","0.0","0.0"
"21323569","50493","57584","655007","7278","2019-11-02 14:07:07 UTC","70700","","false","1","0","1","1","1","70700","70700","70700","0","0","0","0.0","0.0","0.0"
"21323570","63526","66627","536380","7117","2019-11-02 13:17:15 UTC","32700","","false","1","0","1","1","1","32700","32700","32700","0","0","2","0.0","0.0","0.0"
"21323571","32186","72424","513557","2504","2019-11-02 12:09:00 UTC","404400","","false","1","0","1","1","1","404400","404400","404400","0","1","2","0.0","0.0","0.0"
"21323585","15371","42933","550209","1962","2019-11-01 18:42:33 UTC","14500","","false","0","0","1","1","1","14500","14500","14500","0","0","3","0.0","0.0","0.0"
"21323577","3659","89530","498453","6156","2019-11-01 21:46:32 UTC","251700","","false","0","0","1","1","1","251700","251700","251700","0","0","1","0.0","0.0","0.0"
"21323578","16266","96495","552305","4782","2019-11-01 20:54:04 UTC","293600","","true","0","0","2","2","2","184900","184900","184900","0","1","1","0.0","0.0","0.0"
"21323576","16266","96495","522840","2045","2019-11-01 22:10:49 UTC","76200","","true","0","0","2","2","2","184900","184900","184900","0","1","1","0.0","0.0","0.0"
"21323581","50653","73854","544731","2552","2019-11-01 19:25:29 UTC","50300","","false","0","0","1","1","1","50300","50300","50300","0","1","2","0.0","0.0","0.0"
"21323582","25726","90526","535858","8085","2019-11-01 19:22:17 UTC","23000","","false","0","0","1","1","1","23000","23000","23000","0","3","3","0.0","0.0","0.0"
"21323589","13371","84944","530033","1098","2019-11-01 16:20:00 UTC","36000","","false","0","0","1","1","1","36000","36000","36000","0","0","0","0.0","0.0","0.0"
"21323588","50493","93741","530034","1987","2019-11-01 16:50:32 UTC","59500","","false","0","0","1","1","1","59500","59500","59500","0","0","0","0.0","0.0","0.0"
"21323595","35930","7","544315","7773","2019-11-01 01:29:45 UTC","35900","","false","0","1","1","1","1","35900","35900","35900","0","0","1","0.0","0.0","0.0"
"21323590","15140","38415","544731","7009","2019-11-01 14:33:11 UTC","236800","","false","0","0","1","1","1","236800","236800","236800","0","0","0","0.0","0.0","0.0"
"21323596","17348","8","650487","9884","2019-11-01 01:27:15 UTC","241600","","false","0","1","1","1","1","241600","241600","241600","1","3","5","0.0","0.0","0.0"
"21320529","93520","77959","432957","7262","2019-12-01 10:59:39 UTC","200","589318","false","1","0","0","0","7","0","0","200","0","0","5","0.0","0.0","0.0"
"21323540","8942","76819","552289","8870","2019-11-03 16:08:01 UTC","155100","","true","1","0","0","4","4","0","154350","154350","0","0","0","0.0","0.0","0.0"
"21320601","38755","11844","523421","7013","2019-11-30 20:00:24 UTC","27900","197702","false","1","0","0","0","1","0","0","27900","0","0","5","0.0","0.0","0.6"
"21322717","62719","85187","516292","8336","2019-11-19 16:27:37 UTC","24300","","false","0","0","0","0","1","0","0","24300","0","0","1","0.0","0.0","0.0"
"21320639","52192","33684","515601","7853","2019-11-30 18:46:35 UTC","166400","940224","false","1","0","0","0","1","0","0","166400","0","0","1","0.0","0.0","0.0"
"21320572","1569","35108","550209","3601","2019-11-30 21:52:22 UTC","325800","513783","false","1","0","0","0","1","0","0","325800","0","0","2","0.0","0.0","0.0"
"21320648","54826","89231","523284","5859","2019-11-30 18:11:54 UTC","20400","790889","false","1","0","0","0","1","0","0","20400","0","0","1","0.0","0.0","0.0"
"21320657","84382","17183","425850","7982","2019-11-30 17:44:44 UTC","34500","366469","false","1","0","0","0","1","0","0","34500","0","0","1","0.0","0.0","0.0"
"21320553","58284","42806","548573","1790","2019-11-30 23:36:31 UTC","30700","601936","false","1","0","0","0","1","0","0","30700","0","0","1","0.0","0.0","0.0"
"21320733","4694","74844","606282","1353","2019-11-30 14:53:16 UTC","371800","","true","1","0","0","0","1","0","0","371800","0","0","1","0.0","0.0","1.0"
"21320888","17275","11750","453211","4609","2019-11-29 20:49:56 UTC","63400","342890","false","0","0","0","0","31","0","0","57412","0","0","30","0.0","0.0","0.73333"
"21320751","25496","11383","511623","5083","2019-11-30 14:15:41 UTC","10200","620419","false","1","0","0","0","2","0","0","33550","0","0","2","0.0","0.0","0.0"
"21320704","38568","99396","536380","6214","2019-11-30 16:09:53 UTC","362700","834436","true","1","0","0","0","5","0","0","201140","0","0","5","0.0","0.0","1.0"
"21320778","73205","90144","553096","1741","2019-11-30 12:17:45 UTC","352600","512700","true","1","0","0","0","1","0","0","352600","0","0","3","0.0","0.0","1.0"
"21320810","89757","65759","526326","6930","2019-11-30 01:13:28 UTC","48600","872384","false","1","1","0","0","1","0","0","48600","0","0","1","0.0","0.0","0.0"
"21320582","83996","69596","550209","6604","2019-11-30 21:01:01 UTC","33400","467977","false","1","0","0","0","1","0","0","33400","0","0","1","0.0","0.0","0.0"
"21320849","23591","1836","230888","6775","2019-11-29 23:11:05 UTC","44700","889989","false","0","0","0","0","2","0","0","57750","0","0","3","0.0","0.0","0.0"
"21320820","49909","73385","406669","5822","2019-11-30 00:21:03 UTC","330300","884678","true","1","1","0","0","3","0","0","363966","0","0","4","0.0","0.0","0.75"
"21320592","40373","73851","550209","8395","2019-11-30 20:28:34 UTC","37300","38989","false","1","0","0","0","1","0","0","37300","0","0","1","0.0","0.0","0.0"
"21320791","29744","83452","530780","3773","2019-11-30 03:56:15 UTC","80200","750759","false","1","1","0","0","2","0","0","107250","0","0","11","0.0","0.0","0.09091"
"21320898","9626","86759","544731","5840","2019-11-29 20:16:47 UTC","200","99690","false","0","0","0","0","1","0","0","200","0","0","1","0.0","0.0","0.0"
"21320933","25580","17296","410749","5241","2019-11-29 18:56:25 UTC","239900","924206","false","0","0","0","0","1","0","0","239900","0","0","1","0.0","0.0","0.0"
"21320952","66875","14542","544731","6776","2019-11-29 18:22:10 UTC","31800","350635","false","0","0","0","0","1","0","0","31800","0","0","1","0.0","0.0","0.0"
"21320961","93330","22767","550209","6765","2019-11-29 17:53:04 UTC","53400","987440","false","0","0","0","0","1","0","0","53400","0","0","1","0.0","0.0","0.0"
"21320714","99510","56877","441030","2146","2019-11-30 15:43:57 UTC","90400","60010","true","1","0","0","0","9","0","0","77022","0","0","12","0.0","0.0","0.58333"
"21321019","90035","3524","406655","8660","2019-11-29 15:57:06 UTC","42400","554864","false","0","0","0","0","1","0","0","42400","0","2","7","0.0","0.0","0.14286"
"21321077","18149","77562","514087","1056","2019-11-29 13:32:37 UTC","21400","912283","false","0","0","0","0","1","0","0","21400","0","0","1","0.0","0.0","0.0"
"21320621","49205","98028","406669","7695","2019-11-30 19:15:47 UTC","166700","839171","false","1","0","0","0","1","0","0","166700","2","7","68","0.0","0.0","0.0"
"21321082","15676","54976","439354","6004","2019-11-29 13:16:16 UTC","407800","","false","0","0","0","0","1","0","0","407800","0","0","1","0.0","0.0","0.0"
"21321093","65779","40884","650487","5946","2019-11-29 12:40:57 UTC","84200","791912","false","0","0","0","0","1","0","0","84200","0","0","1","0.0","0.0","0.0"
"21321102","23256","25361","523421","4750","2019-11-29 11:49:34 UTC","83500","187545","false","0","0","0","0","1","0","0","83500","0","0","1","0.0","0.0","0.0"
"21320907","73271","7725","520405","5073","2019-11-29 19:57:50 UTC","156300","313443","true","0","0","0","0","7","0","0","154571","0","0","10","0.0","0.0","1.0"
"21320702","17275","11750","536537","5126","2019-11-30 16:11:18 UTC","49100","542535","false","1","0","0","0","31","0","0","57412","0","0","30","0.0","0.0","0.73333"
"21320859","15326","66979","606282","6780","2019-11-29 22:33:14 UTC","122100","81082","true","0","0","0","0","3","0","0","153400","0","0","5","0.0","0.0","1.0"
